url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu61969,rbu61969,Apartment,Hasselt,3500,None,New,None,2,None,1,None,1,None,0,485 000 €
https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu62018,rbu62018,Apartment,Hasselt,3500,1990,None,None,1,None,1,None,0,None,0,165 000 €
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbu61357,rbu61357,Apartment,Heusden-Zolder,3550,2022,Excellent,0,2,1,1,3,0,None,0,354 000 €
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbu61358,rbu61358,Apartment,Heusden-Zolder,3550,2000,Normal,0,2,1,1,4,0,None,0,240 000 €
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbu61359,rbu61359,Apartment,Heusden-Zolder,3550,2008,Excellent,0,3,None,1,3,0,None,0,319 000 €
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbu64219,rbu64219,Apartment,Heusden-Zolder,3550,2024,New,None,3,1,1,None,1,28,0,354 750 €
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbu64221,rbu64221,Apartment,Heusden-Zolder,3550,2024,New,0,2,1,1,2,1,25,0,332 500 €
https://immovlan.be/en/detail/apartment/for-sale/3580/beringen/rbu62413,rbu62413,Apartment,Beringen,3580,2021,New,None,2,1,1,2,0,None,0,329 000 €
https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu64215,rbu64215,Apartment,Koersel,3582,2024,None,0,2,1,1,None,0,None,0,330 500 €
